ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-07-29,Colombia,Valle del Cauca,23114,918,13019,9177
2020-07-29,Chile,Valparaiso,17256,471,15410,1375
2020-07-29,Colombia,Vaupes,61,1,51,9
2020-07-29,Mexico,Veracruz,20264,2665,14777,2822
2020-07-29,Colombia,Vichada,2,0,1,1
2020-07-29,Mexico,Yucatan,9090,841,6544,1705
2020-07-29,Mexico,Zacatecas,2470,232,1621,617
2020-07-29,Antigua and Barbuda,NA,91,3,67,21
2020-07-29,Argentina,NA,178996,3288,77855,97853
2020-07-29,Bahamas,NA,484,11,91,382
2020-07-29,Barbados,NA,110,7,95,8
2020-07-29,Belize,NA,48,2,27,19
2020-07-29,Bolivia,NA,73534,2808,22506,48220
2020-07-29,Costa Rica,NA,16800,133,4050,12617
2020-07-29,Cuba,NA,2588,87,2353,148
2020-07-29,Dominica,NA,18,0,18,0
2020-07-29,Dominican Republic,NA,66182,1123,33947,31112
2020-07-29,Ecuador,NA,83193,5623,35572,41998
2020-07-29,El Salvador,NA,15841,430,8071,7340
2020-07-29,Grenada,NA,23,0,23,0
2020-07-29,Guatemala,NA,47605,1835,34488,11282
2020-07-29,Guyana,NA,398,20,185,193
2020-07-29,Haiti,NA,7378,159,4467,2752
2020-07-29,Honduras,NA,40944,1259,5281,34404
2020-07-29,Jamaica,NA,856,10,724,122
2020-07-29,Nicaragua,NA,3672,116,2492,1064
2020-07-29,Panama,NA,63269,1374,37316,24579
2020-07-29,Paraguay,NA,4866,46,3169,1651
2020-07-29,Saint Kitts and Nevis,NA,17,0,15,2
2020-07-29,Saint Lucia,NA,24,0,22,2
2020-07-29,Saint Vincent and the Grenadines,NA,52,0,39,13
2020-07-29,Suriname,NA,1607,26,1003,578
2020-07-29,Trinidad and Tobago,NA,156,8,128,20
2020-07-29,Uruguay,NA,1237,35,967,235
2020-07-29,Venezuela,NA,17158,156,10421,6581
2020-07-16,Colombia,Unknown,0,0,0,0
2020-07-30,Brazil,Acre,19573,521,13724,5328
2020-07-30,Mexico,Aguascalientes,3983,253,3239,491
2020-07-30,Brazil,Alagoas,58979,1554,51065,6360
2020-07-30,Brazil,Amapa,36272,561,24692,11019
2020-07-30,Brazil,Amazonas,100140,3252,84218,12670
2020-07-30,Colombia,Amazonas,2508,102,2333,73
2020-07-30,Peru,Amazonas,5298,123,0,5175
2020-07-30,Peru,Ancash,11670,818,0,10852
2020-07-30,Colombia,Antioquia,28845,478,9248,19119
2020-07-30,Chile,Antofagasta,14586,341,13141,1104
2020-07-30,Peru,Apurimac,858,37,0,821
2020-07-30,Colombia,Arauca,200,1,133,66
2020-07-30,Chile,Araucania,4049,77,3708,264
2020-07-30,Peru,Arequipa,13206,718,0,12488
2020-07-30,Chile,Arica y Parinacota,4257,56,3270,931
2020-07-30,Chile,Atacama,2580,12,1915,653
2020-07-30,Colombia,Atlantico,50732,2500,36901,11331
2020-07-30,Peru,Ayacucho,3611,74,0,3537
2020-07-30,Chile,Aysen,77,1,70,6
2020-07-30,Brazil,Bahia,161630,3391,143966,14273
2020-07-30,Mexico,Baja California,13304,2581,10020,703
2020-07-30,Mexico,Baja California Sur,4237,169,3105,963
2020-07-30,Chile,Biobio,11135,114,9594,1427
2020-07-30,Colombia,Bolivar,17621,588,13077,3956
2020-07-30,Colombia,Boyaca,929,27,478,424
2020-07-30,Peru,Cajamarca,5560,201,0,5359
2020-07-30,Colombia,Caldas,793,10,292,491
2020-07-30,Peru,Callao,20898,1020,0,19878
2020-07-30,Mexico,Campeche,4448,469,3619,360
2020-07-30,Colombia,Capital District,95199,2658,44015,48526
2020-07-30,Colombia,Caqueta,816,18,155,643
2020-07-30,Colombia,Casanare,277,4,119,154
2020-07-30,Colombia,Cauca,1746,60,779,907
2020-07-30,Brazil,Ceara,171468,7661,143959,19848
2020-07-30,Colombia,Cesar,2886,61,1532,1293
2020-07-30,Mexico,Chiapas,5720,893,4651,176
2020-07-30,Mexico,Chihuahua,5137,880,3738,519
2020-07-30,Colombia,Choco,2931,102,2094,735
2020-07-30,Mexico,Ciudad de Mexico,72343,8870,56700,6773
2020-07-30,Mexico,Coahuila,12318,603,9455,2260
2020-07-30,Mexico,Colima,1748,200,1024,524
2020-07-30,Chile,Coquimbo,6160,66,5119,975
2020-07-30,Colombia,Cordoba,5032,631,1732,2669
2020-07-30,Colombia,Cundinamarca,7720,206,4237,3277
2020-07-30,Peru,Cusco,4034,80,0,3954
2020-07-30,Brazil,Distrito Federal,104442,1444,85179,17819
2020-07-30,Mexico,Durango,3957,273,3031,653
2020-07-30,Brazil,Espirito Santo,81885,2514,65774,13597
2020-07-30,Brazil,Goias,65269,1564,58483,5222
2020-07-30,Colombia,Guainia,14,1,13,0
2020-07-30,Mexico,Guanajuato,20155,948,15463,3744
2020-07-30,Colombia,Guaviare,85,0,48,37
2020-07-30,Mexico,Guerrero,10654,1370,7816,1468
2020-07-30,Mexico,Hidalgo,6688,1033,4728,927
2020-07-30,Peru,Huancavelica,1551,37,0,1514
2020-07-30,Peru,Huanuco,5969,191,0,5778
2020-07-30,Colombia,Huila,778,20,419,339
2020-07-30,Peru,Ica,11541,804,0,10737
2020-07-30,Mexico,Jalisco,12819,1502,9552,1765
2020-07-30,Peru,Junin,7276,402,0,6874
2020-07-30,Colombia,La Guajira,2020,115,1091,814
2020-07-30,Peru,La Libertad,14722,1327,0,13395
2020-07-30,Peru,Lambayeque,16954,1215,0,15739
2020-07-30,Peru,Lima,211164,8892,0,202272
2020-07-30,Peru,Loreto,11081,545,0,10536
2020-07-30,Chile,Los Lagos,3785,36,2921,828
2020-07-30,Chile,Los Rios,898,13,829,56
2020-07-30,Peru,Madre de Dios,3170,97,0,3073
2020-07-30,Chile,Magallanes,1743,28,1599,116
2020-07-30,Colombia,Magdalena,5806,350,3248,2208
2020-07-30,Brazil,Maranhao,119262,2996,105671,10595
2020-07-30,Brazil,Mato Grosso,50447,1763,28941,19743
2020-07-30,Brazil,Mato Grosso do Sul,24287,357,17695,6235
2020-07-30,Chile,Maule,8943,174,7814,955
2020-07-30,Colombia,Meta,2469,30,1719,720
2020-07-30,Chile,Metropolitana,255020,7515,240722,6783
2020-07-30,Mexico,Mexico,52183,6316,41161,4706
2020-07-30,Mexico,Michoacan,9521,723,7646,1152
2020-07-30,Brazil,Minas Gerais,123415,2692,93768,26955
2020-07-30,Peru,Moquegua,2752,80,0,2672
2020-07-30,Mexico,Morelos,3995,835,2873,287
2020-07-30,Colombia,Narino,7494,246,4284,2964
2020-07-30,Mexico,Nayarit,3367,383,2435,549
2020-07-30,Colombia,Norte de Santander,2031,101,552,1378
2020-07-30,Chile,Nuble,3504,61,3180,263
2020-07-30,Mexico,Nuevo Leon,16441,1028,12340,3073
2020-07-30,Chile,OHiggins,10519,228,9426,865
2020-07-30,Mexico,Oaxaca,10336,916,8472,948
2020-07-30,Brazil,Para,153350,5699,139599,8052
2020-07-30,Brazil,Paraiba,81108,1785,33636,45687
2020-07-30,Brazil,Parana,73488,1861,36660,34967
2020-07-30,Peru,Pasco,1826,43,0,1783
2020-07-30,Brazil,Pernambuco,93373,6526,68401,18446
2020-07-30,Brazil,Piaui,50198,1304,48094,800
2020-07-30,Peru,Piura,20802,1251,0,19551
2020-07-30,Mexico,Puebla,19573,2377,15140,2056
2020-07-30,Peru,Puno,2039,72,0,1967
2020-07-30,Colombia,Putumayo,777,28,84,665
2020-07-30,Mexico,Queretaro,3567,472,2671,424
2020-07-30,Colombia,Quindio,303,8,205,90
2020-07-30,Mexico,Quintana Roo,7545,976,5384,1185
2020-07-30,Brazil,Rio Grande do Norte,49667,1751,22901,25015
2020-07-30,Brazil,Rio Grande do Sul,66473,1825,56566,8082
2020-07-30,Brazil,Rio de Janeiro,163642,13348,139967,10327
2020-07-30,Colombia,Risaralda,1511,27,705,779
2020-07-30,Brazil,Rondonia,38407,864,27380,10163
2020-07-30,Brazil,Roraima,31455,501,8876,22078
2020-07-30,Colombia,San Andres y Providencia,38,0,29,9
2020-07-30,Mexico,San Luis Potosi,8951,452,5985,2514
2020-07-30,Peru,San Martin,8258,319,0,7939
2020-07-30,Brazil,Santa Catarina,80904,1043,64836,15025
2020-07-30,Colombia,Santander,3289,84,1220,1985
2020-07-30,Brazil,Sao Paulo,529006,22710,349287,157009
2020-07-30,Brazil,Sergipe,57684,1408,28694,27582
2020-07-30,Mexico,Sinaloa,12519,2159,9663,697
2020-07-30,Mexico,Sonora,17464,1911,14644,909
2020-07-30,Colombia,Sucre,5742,363,2924,2455
2020-07-30,Mexico,Tabasco,20930,1956,16757,2217
2020-07-30,Peru,Tacna,2616,30,0,2586
2020-07-30,Mexico,Tamaulipas,15142,980,11958,2204
2020-07-30,Chile,Tarapaca,8764,162,7666,936
2020-07-30,Mexico,Tlaxcala,4482,671,3273,538
2020-07-30,Brazil,Tocantins,24278,368,14775,9135
2020-07-30,Colombia,Tolima,2286,47,1450,789
2020-07-30,Peru,Tumbes,4090,209,0,3881
2020-07-30,Peru,Ucayali,9737,231,0,9506
2020-07-30,Chile,Unknown,87,1,74,12
2020-07-30,Peru,Unknown,0,0,283915,-283915
2020-07-30,Colombia,Valle del Cauca,23114,941,13524,8649
2020-07-30,Chile,Valparaiso,17429,492,15580,1357
2020-07-30,Colombia,Vaupes,61,1,51,9
2020-07-30,Mexico,Veracruz,20605,2706,15097,2802
2020-07-30,Colombia,Vichada,2,0,1,1
2020-07-30,Mexico,Yucatan,9438,858,6763,1817
2020-07-30,Mexico,Zacatecas,2609,237,1697,675
2020-07-30,Antigua and Barbuda,NA,91,3,67,21
2020-07-30,Argentina,NA,185373,3441,80596,101336
2020-07-30,Bahamas,NA,508,14,91,403
2020-07-30,Barbados,NA,110,7,96,7
2020-07-30,Belize,NA,48,2,27,19
2020-07-30,Bolivia,NA,75234,2894,23305,49035
2020-07-30,Costa Rica,NA,17290,140,4280,12870
2020-07-30,Cuba,NA,2597,87,2355,155
2020-07-30,Dominica,NA,18,0,18,0
2020-07-30,Dominican Republic,NA,67915,1146,35302,31467
2020-07-30,Ecuador,NA,84370,5657,35824,42889
2020-07-30,El Salvador,NA,16230,439,8206,7585
2020-07-30,Grenada,NA,24,0,23,1
2020-07-30,Guatemala,NA,48826,1867,35629,11330
2020-07-30,Guyana,NA,401,20,185,196
2020-07-30,Haiti,NA,7412,161,4467,2784
2020-07-30,Honduras,NA,41426,1312,5443,34671
2020-07-30,Jamaica,NA,864,10,724,130
2020-07-30,Nicaragua,NA,3672,116,2492,1064
2020-07-30,Panama,NA,64191,1397,38218,24576
2020-07-30,Paraguay,NA,5207,47,3250,1910
2020-07-30,Saint Kitts and Nevis,NA,17,0,15,2
2020-07-30,Saint Lucia,NA,25,0,22,3
2020-07-30,Saint Vincent and the Grenadines,NA,52,0,39,13
2020-07-30,Suriname,NA,1607,26,1003,578
2020-07-30,Trinidad and Tobago,NA,164,8,130,26
2020-07-30,Uruguay,NA,1243,35,978,230
2020-07-30,Venezuela,NA,17859,158,10421,7280
2020-07-16,Colombia,Unknown,0,0,0,0
2020-07-31,Brazil,Acre,19625,531,13724,5370
2020-07-31,Mexico,Aguascalientes,4028,260,3363,405
2020-07-31,Brazil,Alagoas,59725,1567,51757,6401
2020-07-31,Brazil,Amapa,36468,565,24786,11117
2020-07-31,Brazil,Amazonas,100940,3268,85546,12126
2020-07-31,Colombia,Amazonas,2510,102,2339,69
2020-07-31,Peru,Amazonas,5507,124,0,5383
2020-07-31,Peru,Ancash,11796,825,0,10971
2020-07-31,Colombia,Antioquia,32759,521,10133,22105
2020-07-31,Chile,Antofagasta,14754,347,13255,1152
2020-07-31,Peru,Apurimac,880,38,0,842
2020-07-31,Colombia,Arauca,213,3,137,73
2020-07-31,Chile,Araucania,4097,78,3727,292
2020-07-31,Peru,Arequipa,13480,726,0,12754
2020-07-31,Chile,Arica y Parinacota,4343,58,3371,914
2020-07-31,Chile,Atacama,2697,12,1973,712
2020-07-31,Colombia,Atlantico,52313,2526,37728,12059
2020-07-31,Peru,Ayacucho,3726,74,0,3652
2020-07-31,Chile,Aysen,80,1,70,9
2020-07-31,Brazil,Bahia,166154,3463,148018,14673
2020-07-31,Mexico,Baja California,13390,2604,10089,697
2020-07-31,Mexico,Baja California Sur,4305,174,3112,1019
2020-07-31,Chile,Biobio,11317,119,9743,1455
2020-07-31,Colombia,Bolivar,18240,590,13343,4307
2020-07-31,Colombia,Boyaca,1030,28,496,506
2020-07-31,Peru,Cajamarca,5877,203,0,5674
2020-07-31,Colombia,Caldas,957,11,303,643
2020-07-31,Peru,Callao,21045,1026,0,20019
2020-07-31,Mexico,Campeche,4480,482,3631,367
2020-07-31,Colombia,Capital District,101955,2748,46107,53100
2020-07-31,Colombia,Caqueta,934,21,200,713
2020-07-31,Colombia,Casanare,306,4,121,181
2020-07-31,Colombia,Cauca,1896,63,809,1024
2020-07-31,Brazil,Ceara,173882,7668,145637,20577
2020-07-31,Colombia,Cesar,3116,64,1565,1487
2020-07-31,Mexico,Chiapas,5747,898,4679,170
2020-07-31,Mexico,Chihuahua,5236,888,3759,589
2020-07-31,Colombia,Choco,3000,102,2146,752
2020-07-31,Mexico,Ciudad de Mexico,73454,8920,57731,6803
2020-07-31,Mexico,Coahuila,12749,623,9740,2386
2020-07-31,Mexico,Colima,1802,206,1082,514
2020-07-31,Chile,Coquimbo,6333,69,5222,1042
2020-07-31,Colombia,Cordoba,5538,660,1836,3042
2020-07-31,Colombia,Cundinamarca,8500,210,4423,3867
2020-07-31,Peru,Cusco,4157,82,0,4075
2020-07-31,Brazil,Distrito Federal,106292,1469,88797,16026
2020-07-31,Mexico,Durango,4039,276,3083,680
2020-07-31,Brazil,Espirito Santo,83292,2545,67117,13630
2020-07-31,Brazil,Goias,67941,1656,60715,5570
2020-07-31,Colombia,Guainia,14,1,13,0
2020-07-31,Mexico,Guanajuato,20770,971,16045,3754
2020-07-31,Colombia,Guaviare,99,0,48,51
2020-07-31,Mexico,Guerrero,10886,1380,7942,1564
2020-07-31,Mexico,Hidalgo,6749,1059,4790,900
2020-07-31,Peru,Huancavelica,1618,38,0,1580
2020-07-31,Peru,Huanuco,6092,192,0,5900
2020-07-31,Colombia,Huila,908,26,426,456
2020-07-31,Peru,Ica,12213,813,0,11400
2020-07-31,Mexico,Jalisco,13061,1524,9770,1767
2020-07-31,Peru,Junin,7526,408,0,7118
2020-07-31,Colombia,La Guajira,2108,119,1108,881
2020-07-31,Peru,La Libertad,14936,1331,0,13605
2020-07-31,Peru,Lambayeque,17111,1216,0,15895
2020-07-31,Peru,Lima,213659,8993,0,204666
2020-07-31,Peru,Loreto,11292,545,0,10747
2020-07-31,Chile,Los Lagos,3907,39,2974,894
2020-07-31,Chile,Los Rios,904,14,829,61
2020-07-31,Peru,Madre de Dios,3274,97,0,3177
2020-07-31,Chile,Magallanes,1762,28,1608,126
2020-07-31,Colombia,Magdalena,6138,363,3364,2411
2020-07-31,Brazil,Maranhao,120661,3013,108568,9080
2020-07-31,Brazil,Mato Grosso,51865,1819,32149,17897
2020-07-31,Brazil,Mato Grosso do Sul,24936,376,18490,6070
2020-07-31,Chile,Maule,9042,176,7902,964
2020-07-31,Colombia,Meta,2759,36,1763,960
2020-07-31,Chile,Metropolitana,255841,7554,241385,6902
2020-07-31,Mexico,Mexico,52700,6379,41616,4705
2020-07-31,Mexico,Michoacan,9759,755,7620,1384
2020-07-31,Brazil,Minas Gerais,127106,2769,97048,27289
2020-07-31,Peru,Moquegua,2829,100,0,2729
2020-07-31,Mexico,Morelos,4021,839,2894,288
2020-07-31,Colombia,Narino,7970,255,4498,3217
2020-07-31,Mexico,Nayarit,3445,387,2479,579
2020-07-31,Colombia,Norte de Santander,2342,104,590,1648
2020-07-31,Chile,Nuble,3529,62,3214,253
2020-07-31,Mexico,Nuevo Leon,17138,1066,13049,3023
2020-07-31,Chile,OHiggins,10611,236,9521,854
2020-07-31,Mexico,Oaxaca,10515,934,8613,968
2020-07-31,Brazil,Para,154685,5728,141032,7925
2020-07-31,Brazil,Paraiba,82794,1811,35971,45012
2020-07-31,Brazil,Parana,76112,1920,38448,35744
2020-07-31,Peru,Pasco,1855,45,0,1810
2020-07-31,Brazil,Pernambuco,95005,6557,70967,17481
2020-07-31,Brazil,Piaui,51477,1329,50345,-197
2020-07-31,Peru,Piura,21069,1254,0,19815
2020-07-31,Mexico,Puebla,20026,2443,15322,2261
2020-07-31,Peru,Puno,2178,72,0,2106
2020-07-31,Colombia,Putumayo,909,37,128,744
2020-07-31,Mexico,Queretaro,3606,477,2698,431
2020-07-31,Colombia,Quindio,348,8,208,132
2020-07-31,Mexico,Quintana Roo,7693,989,5484,1220
2020-07-31,Brazil,Rio Grande do Norte,50416,1777,22901,25738
2020-07-31,Brazil,Rio Grande do Sul,66692,1876,57655,7161
2020-07-31,Brazil,Rio de Janeiro,165495,13477,141413,10605
2020-07-31,Colombia,Risaralda,1634,27,721,886
2020-07-31,Brazil,Rondonia,38992,872,30600,7520
2020-07-31,Brazil,Roraima,32016,505,8987,22524
2020-07-31,Colombia,San Andres y Providencia,38,0,29,9
2020-07-31,Mexico,San Luis Potosi,9316,466,6426,2424
2020-07-31,Peru,San Martin,8565,342,0,8223
2020-07-31,Brazil,Santa Catarina,84073,1102,70601,12370
2020-07-31,Colombia,Santander,3749,88,1283,2378
2020-07-31,Brazil,Sao Paulo,542304,22997,351610,167697
2020-07-31,Brazil,Sergipe,58713,1434,30937,26342
2020-07-31,Mexico,Sinaloa,12685,2191,9673,821
2020-07-31,Mexico,Sonora,17545,1951,14748,846
2020-07-31,Colombia,Sucre,5928,371,3013,2544
2020-07-31,Mexico,Tabasco,21301,1988,17081,2232
2020-07-31,Peru,Tacna,2733,33,0,2700
2020-07-31,Mexico,Tamaulipas,16489,1013,13328,2148
2020-07-31,Chile,Tarapaca,8797,166,7730,901
2020-07-31,Mexico,Tlaxcala,4552,673,3319,560
2020-07-31,Brazil,Tocantins,24824,381,15035,9408
2020-07-31,Colombia,Tolima,2574,53,1487,1034
2020-07-31,Peru,Tumbes,4133,211,0,3922
2020-07-31,Peru,Ucayali,9941,233,0,9708
2020-07-31,Chile,Unknown,73,1,72,0
2020-07-31,Peru,Unknown,0,0,283915,-283915
2020-07-31,Colombia,Valle del Cauca,24660,963,13970,9727
2020-07-31,Chile,Valparaiso,17580,497,15731,1352
2020-07-31,Colombia,Vaupes,61,1,51,9
2020-07-31,Mexico,Veracruz,20852,2755,15391,2706
2020-07-31,Colombia,Vichada,2,0,1,1
2020-07-31,Mexico,Yucatan,9630,874,6833,1923
2020-07-31,Mexico,Zacatecas,2668,243,1725,700
2020-07-31,Antigua and Barbuda,NA,91,3,67,21
2020-07-31,Argentina,NA,191302,3543,83780,103979
2020-07-31,Bahamas,NA,574,14,91,469
2020-07-31,Barbados,NA,110,7,96,7
2020-07-31,Belize,NA,48,2,30,16
2020-07-31,Bolivia,NA,76789,2977,23582,50230
2020-07-31,Costa Rica,NA,17820,150,4404,13266
2020-07-31,Cuba,NA,2608,87,2355,166
2020-07-31,Dominica,NA,18,0,18,0
2020-07-31,Dominican Republic,NA,69649,1160,36470,32019
2020-07-31,Ecuador,NA,85355,5702,36044,43609
2020-07-31,El Salvador,NA,16632,448,8362,7822
2020-07-31,Grenada,NA,24,0,23,1
2020-07-31,Guatemala,NA,49789,1924,36816,11049
2020-07-31,Guyana,NA,413,20,185,208
2020-07-31,Haiti,NA,7424,161,4606,2657
2020-07-31,Honduras,NA,42014,1337,5554,35123
2020-07-31,Jamaica,NA,878,10,726,142
2020-07-31,Nicaragua,NA,3672,116,2492,1064
2020-07-31,Panama,NA,65256,1421,39166,24669
2020-07-31,Paraguay,NA,5338,49,3548,1741
2020-07-31,Saint Kitts and Nevis,NA,17,0,16,1
2020-07-31,Saint Lucia,NA,25,0,22,3
2020-07-31,Saint Vincent and the Grenadines,NA,54,0,44,10
2020-07-31,Suriname,NA,1650,26,1080,544
2020-07-31,Trinidad and Tobago,NA,169,8,132,29
2020-07-31,Uruguay,NA,1264,35,994,235
2020-07-31,Venezuela,NA,18574,164,10421,7989
2020-07-16,Colombia,Unknown,0,0,0,0
2020-08-01,Brazil,Acre,19930,535,13724,5671
2020-08-01,Mexico,Aguascalientes,4120,263,3407,450
2020-08-01,Brazil,Alagoas,60992,1581,52629,6782
2020-08-01,Brazil,Amapa,36595,568,24786,11241
2020-08-01,Brazil,Amazonas,101777,3278,85546,12953
2020-08-01,Colombia,Amazonas,2511,102,2343,66
2020-08-01,Peru,Amazonas,5507,124,0,5383
2020-08-01,Peru,Ancash,11796,825,0,10971
2020-08-01,Colombia,Antioquia,35746,537,10976,24233
2020-08-01,Chile,Antofagasta,14884,352,13399,1133
2020-08-01,Peru,Apurimac,880,38,0,842
2020-08-01,Colombia,Arauca,219,3,140,76
2020-08-01,Chile,Araucania,4123,78,3753,292
2020-08-01,Peru,Arequipa,13480,726,0,12754
2020-08-01,Chile,Arica y Parinacota,4450,60,3496,894
2020-08-01,Chile,Atacama,2792,12,2053,727
2020-08-01,Colombia,Atlantico,53131,2545,38624,11962
2020-08-01,Peru,Ayacucho,3726,74,0,3652
2020-08-01,Chile,Aysen,80,1,70,9
2020-08-01,Brazil,Bahia,168926,3517,151473,13936
2020-08-01,Mexico,Baja California,13594,2636,10218,740
2020-08-01,Mexico,Baja California Sur,4498,181,3178,1139
2020-08-01,Chile,Biobio,11493,120,9896,1477
2020-08-01,Colombia,Bolivar,18587,595,13655,4337
2020-08-01,Colombia,Boyaca,1093,29,509,555
2020-08-01,Peru,Cajamarca,5877,203,0,5674
2020-08-01,Colombia,Caldas,989,12,304,673
2020-08-01,Peru,Callao,21045,1026,0,20019
2020-08-01,Mexico,Campeche,4588,512,3704,372
2020-08-01,Colombia,Capital District,104656,2828,48624,53204
2020-08-01,Colombia,Caqueta,1116,23,231,862
2020-08-01,Colombia,Casanare,315,5,125,185
2020-08-01,Colombia,Cauca,1971,64,853,1054
2020-08-01,Brazil,Ceara,175928,7698,145603,22627
2020-08-01,Colombia,Cesar,3351,63,1596,1692
2020-08-01,Mexico,Chiapas,5775,912,4688,175
2020-08-01,Mexico,Chihuahua,5317,897,3860,560
2020-08-01,Colombia,Choco,3021,102,2198,721
2020-08-01,Mexico,Ciudad de Mexico,74314,8969,58373,6972
2020-08-01,Mexico,Coahuila,13116,649,10007,2460
2020-08-01,Mexico,Colima,1875,212,1154,509
2020-08-01,Chile,Coquimbo,6423,74,5337,1012
2020-08-01,Colombia,Cordoba,5825,665,2012,3148
2020-08-01,Colombia,Cundinamarca,8978,239,4576,4163
2020-08-01,Peru,Cusco,4157,82,0,4075
2020-08-01,Brazil,Distrito Federal,107922,1490,90408,16024
2020-08-01,Mexico,Durango,4167,282,3159,726
2020-08-01,Brazil,Espirito Santo,83814,2566,68130,13118
2020-08-01,Brazil,Goias,69487,1686,61694,6107
2020-08-01,Colombia,Guainia,14,1,13,0
2020-08-01,Mexico,Guanajuato,21378,999,16558,3821
2020-08-01,Colombia,Guaviare,99,0,49,50
2020-08-01,Mexico,Guerrero,11032,1382,8113,1537
2020-08-01,Mexico,Hidalgo,6901,1075,4875,951
2020-08-01,Peru,Huancavelica,1618,38,0,1580
2020-08-01,Peru,Huanuco,6092,192,0,5900
2020-08-01,Colombia,Huila,950,26,434,490
2020-08-01,Peru,Ica,12213,813,0,11400
2020-08-01,Mexico,Jalisco,13313,1559,10057,1697
2020-08-01,Peru,Junin,7526,408,0,7118
2020-08-01,Colombia,La Guajira,2156,122,1144,890
2020-08-01,Peru,La Libertad,14936,1331,0,13605
2020-08-01,Peru,Lambayeque,17111,1216,0,15895
2020-08-01,Peru,Lima,213659,8993,0,204666
2020-08-01,Peru,Loreto,11292,545,0,10747
2020-08-01,Chile,Los Lagos,4047,41,3043,963
2020-08-01,Chile,Los Rios,905,14,839,52
2020-08-01,Peru,Madre de Dios,3274,97,0,3177
2020-08-01,Chile,Magallanes,1782,28,1617,137
2020-08-01,Colombia,Magdalena,6531,368,3554,2609
2020-08-01,Brazil,Maranhao,121581,3032,108568,9981
2020-08-01,Brazil,Mato Grosso,52790,1849,32149,18792
2020-08-01,Brazil,Mato Grosso do Sul,25739,389,18490,6860
2020-08-01,Chile,Maule,9103,178,8004,921
2020-08-01,Colombia,Meta,2849,36,1806,1007
2020-08-01,Chile,Metropolitana,256628,7599,242313,6716
2020-08-01,Mexico,Mexico,53513,6500,42214,4799
2020-08-01,Mexico,Michoacan,9910,764,7869,1277
2020-08-01,Brazil,Minas Gerais,129985,2861,99598,27526
2020-08-01,Peru,Moquegua,2829,100,0,2729
2020-08-01,Mexico,Morelos,4101,840,2928,333
2020-08-01,Colombia,Narino,8090,261,4611,3218
2020-08-01,Mexico,Nayarit,3518,392,2537,589
2020-08-01,Colombia,Norte de Santander,2504,113,657,1734
2020-08-01,Chile,Nuble,3556,62,3245,249
2020-08-01,Mexico,Nuevo Leon,18032,1120,13954,2958
2020-08-01,Chile,OHiggins,10699,238,9648,813
2020-08-01,Mexico,Oaxaca,10673,943,8763,967
2020-08-01,Brazil,Para,156053,5750,141032,9271
2020-08-01,Brazil,Paraiba,83461,1833,35971,45657
2020-08-01,Brazil,Parana,77930,1975,40326,35629
2020-08-01,Peru,Pasco,1855,45,0,1810
2020-08-01,Brazil,Pernambuco,96746,6597,70967,19182
2020-08-01,Brazil,Piaui,52458,1354,50345,759
2020-08-01,Peru,Piura,21069,1254,0,19815
2020-08-01,Mexico,Puebla,20355,2471,15651,2233
2020-08-01,Peru,Puno,2178,72,0,2106
2020-08-01,Colombia,Putumayo,943,38,170,735
2020-08-01,Mexico,Queretaro,3726,490,2801,435
2020-08-01,Colombia,Quindio,364,8,208,148
2020-08-01,Mexico,Quintana Roo,7840,1007,5634,1199
2020-08-01,Brazil,Rio Grande do Norte,51557,1879,22901,26777
2020-08-01,Brazil,Rio Grande do Sul,70456,1947,60410,8099
2020-08-01,Brazil,Rio de Janeiro,167213,13556,143322,10335
2020-08-01,Colombia,Risaralda,1803,29,741,1033
2020-08-01,Brazil,Rondonia,39504,881,30600,8023
2020-08-01,Brazil,Roraima,32723,513,8987,23223
2020-08-01,Colombia,San Andres y Providencia,38,0,29,9
2020-08-01,Mexico,San Luis Potosi,9921,525,6721,2675
2020-08-01,Peru,San Martin,8565,342,0,8223
2020-08-01,Brazil,Santa Catarina,86922,1154,70601,15167
2020-08-01,Colombia,Santander,3993,110,1335,2548
2020-08-01,Brazil,Sao Paulo,552318,23236,363371,165711
2020-08-01,Brazil,Sergipe,59724,1448,30937,27339
2020-08-01,Mexico,Sinaloa,12774,2233,9683,858
2020-08-01,Mexico,Sonora,17890,1974,14902,1014
2020-08-01,Colombia,Sucre,6002,372,3166,2464
2020-08-01,Mexico,Tabasco,21747,2022,17492,2233
2020-08-01,Peru,Tacna,2733,33,0,2700
2020-08-01,Mexico,Tamaulipas,17130,1035,13866,2229
2020-08-01,Chile,Tarapaca,8863,168,7836,859
2020-08-01,Mexico,Tlaxcala,4627,685,3431,511
2020-08-01,Brazil,Tocantins,25346,390,15414,9542
2020-08-01,Colombia,Tolima,2645,53,1560,1032
2020-08-01,Peru,Tumbes,4133,211,0,3922
2020-08-01,Peru,Ucayali,9941,233,0,9708
2020-08-01,Chile,Unknown,63,1,62,0
2020-08-01,Peru,Unknown,0,0,287127,-287127
2020-08-01,Colombia,Valle del Cauca,25628,980,14411,10237
2020-08-01,Chile,Valparaiso,17767,507,15896,1364
2020-08-01,Colombia,Vaupes,61,1,53,7
2020-08-01,Mexico,Veracruz,21582,2806,16037,2739
2020-08-01,Colombia,Vichada,2,0,1,1
2020-08-01,Mexico,Yucatan,10098,890,7184,2024
